Number	BioSampleName	ServiceId	ServiceName	ServiceEName	SampleInfo_TotalLength	SampleInfo_NumRecords	SampleInfo_Context	SampleInfo_DNABarcodeName	RunDetails_WellSampleName	RunDetails_BioSampleUniqueId	RunDetails_InstrumentId	RunDetails_InstrumentName	RunDetails_WellUniqueId	RunDetails_TimeStampedName	RunDetails_RunName	RunDetails_CreatedBy	RunDetails_WhenCreated	RunDetails_WhenStarted	WellInfo_Name	WellInfo_WellName	WellInfo_Application	WellInfo_Concentration	WellInfo_OnPlateLoadingConcentration	WellInfo_InsertSize	WellInfo_IsoSeq	WellInfo_IsCCS	WellInfo_SampleReuseEnabled	WellInfo_StageHotstartEnabled	WellInfo_SizeSelectionEnabled	WellInfo_UseCount	WellInfo_DNAControlComplex	CellStat_ZMWs_input	CellStat_ZMWs_pass_filters	CellStat_ZMWs_fail_filters	CellStat_ZMWs_shortcut_filters	CellStat_ZMWs_with_tandem_repeats	CellStat_Below_SNR_threshold	CellStat_Median_length_filter	CellStat_Lacking_full_passes	CellStat_Heteroduplex_insertions	CellStat_Coverage_drops	CellStat_Insufficient_draft_cov	CellStat_Draft_too_different	CellStat_Draft_generation_error	CellStat_Draft_above_--max-length	CellStat_Draft_below_--min-length	CellStat_Reads_failed_polishing	CellStat_Empty_coverage_windows	CellStat_CCS_did_not_converge	CellStat_CCS_adapter_concatenation	CellStat_CCS_adapter_palindrome	CellStat_CCS_adapter_residue	CellStat_CCS_below_minimum_RQ	CellStat_Unknown_error	CellStat_ZMWs_missing_adapters	BAMPath	BamFileUniqueId	WellInfo_LibraryType	CellStat_ZMW_with_full-length_subread	CellStat_ZMW_with_control_failure	CellStat_ZMW_with_control_success	CellStat_HiFi_Reads	CellStat_HiFi_Yield_(bp)	CellStat_HiFi_Read_Length_(mean,_bp)	CellStat_HiFi_Read_Length_(median,_bp)	CellStat_HiFi_Read_Length_N50_(bp)	CellStat_HiFi_Read_Quality_(median)	CellStat_HiFi_Number_of_Passes_(mean)	CellStat_<Q20_Reads	CellStat_<Q20_Yield_(bp)	CellStat_<Q20_Read_Length_(mean,_bp)	CellStat_<Q20_Read_Length_(median,_bp)	CellStat_<Q20_Read_Quality_(median)	CellStat_>=Q30_Reads	CellStat_>=Q30_Yield_(bp)	CellStat_>=Q30_Read_Length_(mean,_bp)	CellStat_>=Q30_Read_Length_(median,_bp)	CellStat_>=Q30_Read_Quality_(median)	CellStat_Base_quality_>=Q30_(bp)	RunDetails_WhenCompleted	CellStat_Inputs	CellStat_Passed	CellStat_Failed	CellStat_Tandem_repeats	CellStat_Shortcut_filters	CellStat_Missing_adapters	XMLFilePath	Sample ID	RunDetails_WellSampleName_tmp
1442	2025-1-Dang	E-202504-21934	20250418_서울시립대학교_김승일_de novo_1	20250418_uos_KSI_de novo_1	124,802,340,824	8,221,025	m84210_250509_084141_s1	bc2093--bc2093	2025-1-Dang-Cell1 (2025-1-Dang)	f4c3569a-02f2-401e-ad03-9afc0e3c4eaa	84210	Revio02-84210	7e20f4f6-f607-46bb-90be-c5315c53ff78	r84210_20250509_083234	2-20250509-21kb-2cell_Revio	admin	2025-05-09 02:31:47.193000+00:00	2025-05-09T08:34:39.7762179Z	2025-1-Dang	C01	otherWGS	0	350	21452	false	true	false	false	false	0	Sequencing control	20,017,894	8,495,082 (42.44%)	11,522,812 (57.56%)	0 (0.000%)	41,720 (0.362%)	170,338 (1.478%)	1,119,503 (9.716%)	7,595,418 (65.92%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	1 (0.000%)	0 (0.000%)	0 (0.000%)	1,480 (0.013%)	1,921 (0.017%)	0 (0.000%)	7 (0.000%)	53 (0.000%)	174 (0.002%)	0 (0.000%)	0 (0.000%)	190,110 (2.238%)	/dlst/tmp-Revio/r84210_20250509_083234/1_C01/hifi_reads/m84210_250509_084141_s1.hifi_reads.bc2093.bam	2ca356b2-3a6f-43ef-b627-c5949659c9a2	Standard	2,632,230 (22.84%)	1,444 (0.013%)	243 (0.002%)	8,246,046	125,434,380,600	15,211	15,570	15,570	36	11	249,036	4,092,680,807	16,434	16,747	17	6,283,287	88,678,676,572	14,113	14,512	39	117,746,555,118 (93.9%)								/dlst/tmp-Revio/r84210_20250509_083234/1_C01/pb_formats/m84210_250509_084141_s1.hifi_reads.bc2093.consensusreadset.xml	2025-1-Dang	2025-1-Dang
1443	2025-2-Won2	E-202504-21934	20250418_서울시립대학교_김승일_de novo_1	20250418_uos_KSI_de novo_1	121,493,019,231	7,635,280	m84210_250509_104455_s2	bc2094--bc2094	2025-2-Won2-Cell2 (2025-2-Won2)	05aa7cf8-52f3-4279-928f-da2fe8a139ab	84210	Revio02-84210	d91035f3-ce56-460f-9385-c538c5534174	r84210_20250509_083234	2-20250509-21kb-2cell_Revio	admin	2025-05-09 02:31:47.193000+00:00	2025-05-09T08:34:39.7762179Z	2025-2-Won2	D01	otherWGS	0	350	22647	false	true	false	false	false	0	Sequencing control	20,351,292	7,948,308 (39.06%)	12,402,984 (60.94%)	0 (0.000%)	40,464 (0.326%)	189,196 (1.525%)	1,100,515 (8.873%)	8,310,992 (67.01%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	1,390 (0.011%)	2,009 (0.016%)	0 (0.000%)	14 (0.000%)	53 (0.000%)	257 (0.002%)	0 (0.000%)	0 (0.000%)	196,970 (2.478%)	/dlst/tmp-Revio/r84210_20250509_083234/1_D01/hifi_reads/m84210_250509_104455_s2.hifi_reads.bc2094.bam	392deced-646a-49b6-b72e-a499e969f8b4	Standard	2,796,706 (22.55%)	1,640 (0.013%)	212 (0.002%)	7,672,305	122,330,962,046	15,944	16,248	16,248	35	10	276,001	4,881,618,742	17,686	17,909	17	5,545,633	80,460,786,685	14,508	14,829	38	113,498,946,062 (92.8%)								/dlst/tmp-Revio/r84210_20250509_083234/1_D01/pb_formats/m84210_250509_104455_s2.hifi_reads.bc2094.consensusreadset.xml	2025-2-Won2	2025-2-Won2
1444	LT	E-202504-21950	20250423_국립농업과학원_김정선_de novo_1(LT)	20250423_RDA_KimJungsun_de novo_1	116,427,993,338	8,886,504	m84065_250509_124744_s1	bc2092--bc2092	LT-Cell3 (LT)	1e9123e9-d05b-4fdc-a2c5-a0b5619703dd	84065	Revio01-84065	3c19560f-ed36-4100-8ffc-7c2d944ed1f7	r84065_20250509_083237	1-20250509-19kb-4cell_Revio	admin	2025-05-09 07:40:45.450000+00:00	2025-05-09T08:34:24.0008769Z	LT	C01	otherWGS	0	330	17594	false	true	false	false	false	0	Sequencing control	19,547,883	9,168,617 (46.90%)	10,379,266 (53.10%)	0 (0.000%)	57,041 (0.550%)	150,814 (1.453%)	1,218,450 (11.74%)	6,750,658 (65.04%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	2,627 (0.025%)	3,397 (0.033%)	0 (0.000%)	11 (0.000%)	52 (0.001%)	149 (0.001%)	0 (0.000%)	0 (0.000%)	443,801 (4.840%)	/dlst/tmp-Revio/r84065_20250509_083237/1_C01/hifi_reads/m84065_250509_124744_s1.hifi_reads.bc2092.bam	0b461e8d-ce43-4432-9827-9ef87a20bcc0	Standard	2,251,098 (21.69%)	1,725 (0.017%)	285 (0.003%)	8,920,857	117,152,629,276	13,132	13,009	13,009	38	12	247,758	3,422,723,738	13,814	13,667	17	7,165,943	90,791,075,122	12,669	12,565	40	111,758,835,406 (95.4%)								/dlst/tmp-Revio/r84065_20250509_083237/1_C01/pb_formats/m84065_250509_124744_s1.hifi_reads.bc2092.consensusreadset.xml	LT	LT
1445	25-10-01101-01639-0	E-202504-21884	20250402_질병관리본부_박미현_WGS_1	20250402_KCDCP_ParkMihyun_WGS_1	39,606,223,601	2,084,616	m84065_250509_145049_s2	bc2067--bc2067	PMH_4ea_pool-Cell4 (25-10-01101-01639-0)	2718c4bc-34b7-4b95-a221-4a20a86d2201	84065	Revio01-84065	7447745d-2b34-4cf9-82b0-303052e89ecf	r84065_20250509_083237	1-20250509-19kb-4cell_Revio	admin	2025-05-09 07:40:45.450000+00:00	2025-05-09T08:34:24.0008769Z	PMH_4ea_pool	D01	humanWGS	0	330	21460	false	true	false	false	false	0	Sequencing control	17,556,301	6,024,024 (34.31%)	11,532,277 (65.69%)	0 (0.000%)	125,117 (1.085%)	227,735 (1.975%)	1,642,506 (14.24%)	7,422,171 (64.36%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	3,126 (0.027%)	2,641 (0.023%)	0 (0.000%)	7 (0.000%)	31 (0.000%)	108 (0.001%)	0 (0.000%)	0 (0.000%)	122,752 (2.038%)	/dlst/tmp-Revio/r84065_20250509_083237/1_D01/hifi_reads/m84065_250509_145049_s2.hifi_reads.bc2067.bam	fbd5569c-78e3-4262-a840-8c13cbf60058	Standard	2,231,264 (19.35%)	2,247 (0.019%)	441 (0.004%)	5,822,913	104,525,673,056	17,950	17,701	17,701	34	9	201,111	3,961,504,494	19,698	19,349	17	4,240,066	71,629,967,139	16,893	16,830	37	97,512,433,745 (93.3%)								/dlst/tmp-Revio/r84065_20250509_083237/1_D01/pb_formats/m84065_250509_145049_s2.hifi_reads.bc2067.consensusreadset.xml	25-10-01101-01639-0	PMH_4ea_pool
1446	Chungsamsoo-Tree-Male	E-202504-21930	20250417_충남대학교_심동환_de novo_1	20250417_CNNU_SDW_de novo_1	44,308,423,029	2,718,193	m84065_250509_084130_s3	bc2088--bc2088	Chungsamsoo-Tree-2ea_pool-Cell1 (Chungsamsoo-Tree-Male)	96da36d5-f455-41de-a005-3f1becfdb5c1	84065	Revio01-84065	8d831ce7-237d-4b03-8dd7-d7fc5460f5c7	r84065_20250509_083237	1-20250509-19kb-4cell_Revio	admin	2025-05-09 07:40:45.450000+00:00	2025-05-09T08:34:24.0008769Z	Chungsamsoo-Tree-2ea_pool	A01	otherWGS	0	350	19748	false	true	false	false	false	0	Sequencing control	18,524,268	7,726,541 (41.71%)	10,797,727 (58.29%)	0 (0.000%)	53,338 (0.494%)	169,351 (1.568%)	1,511,031 (13.99%)	6,951,849 (64.38%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	2 (0.000%)	0 (0.000%)	0 (0.000%)	2,364 (0.022%)	3,316 (0.031%)	0 (0.000%)	6 (0.000%)	44 (0.000%)	140 (0.001%)	0 (0.000%)	0 (0.000%)	286,348 (3.706%)	/dlst/tmp-Revio/r84065_20250509_083237/1_A01/hifi_reads/m84065_250509_084130_s3.hifi_reads.bc2088.bam	ebffbc90-69e6-4e60-8ef3-ca3c4e6f3341	Standard	2,157,856 (19.98%)	1,508 (0.014%)	260 (0.002%)	7,473,248	111,229,244,123	14,883	14,420	14,420	36	10	253,293	4,008,464,393	15,825	15,314	17	5,724,544	80,817,196,901	14,117	13,814	39	105,416,537,671 (94.8%)								/dlst/tmp-Revio/r84065_20250509_083237/1_A01/pb_formats/m84065_250509_084130_s3.hifi_reads.bc2088.consensusreadset.xml	Chungsamsoo-Tree-Male	Chungsamsoo-Tree-2ea_pool
1447	25-10-01101-01639-1	E-202504-21884	20250402_질병관리본부_박미현_WGS_1	20250402_KCDCP_ParkMihyun_WGS_1	9,870,678,388	577,123	m84065_250509_145049_s2	bc2074--bc2074	PMH_4ea_pool-Cell4 (25-10-01101-01639-1)	b4f4cbe5-91f0-4d1c-84f1-e9a0fb8b5881	84065	Revio01-84065	7447745d-2b34-4cf9-82b0-303052e89ecf	r84065_20250509_083237	1-20250509-19kb-4cell_Revio	admin	2025-05-09 07:40:45.450000+00:00	2025-05-09T08:34:24.0008769Z	PMH_4ea_pool	D01	humanWGS	0	330	21460	false	true	false	false	false	0	Sequencing control	17,556,301	6,024,024 (34.31%)	11,532,277 (65.69%)	0 (0.000%)	125,117 (1.085%)	227,735 (1.975%)	1,642,506 (14.24%)	7,422,171 (64.36%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	3,126 (0.027%)	2,641 (0.023%)	0 (0.000%)	7 (0.000%)	31 (0.000%)	108 (0.001%)	0 (0.000%)	0 (0.000%)	122,752 (2.038%)	/dlst/tmp-Revio/r84065_20250509_083237/1_D01/hifi_reads/m84065_250509_145049_s2.hifi_reads.bc2074.bam	b13e4022-300e-489a-bacd-9d41c1fed407	Standard	2,231,264 (19.35%)	2,247 (0.019%)	441 (0.004%)	5,822,913	104,525,673,056	17,950	17,701	17,701	34	9	201,111	3,961,504,494	19,698	19,349	17	4,240,066	71,629,967,139	16,893	16,830	37	97,512,433,745 (93.3%)								/dlst/tmp-Revio/r84065_20250509_083237/1_D01/pb_formats/m84065_250509_145049_s2.hifi_reads.bc2074.consensusreadset.xml	25-10-01101-01639-1	PMH_4ea_pool
1448	25-10-01101-00785-2	E-202504-21884	20250402_질병관리본부_박미현_WGS_1	20250402_KCDCP_ParkMihyun_WGS_1	11,671,166,042	1,014,257	m84065_250509_145049_s2	bc2079--bc2079	PMH_4ea_pool-Cell4 (25-10-01101-00785-2)	4478255b-d6f5-4979-aa65-f75ad4f8474c	84065	Revio01-84065	7447745d-2b34-4cf9-82b0-303052e89ecf	r84065_20250509_083237	1-20250509-19kb-4cell_Revio	admin	2025-05-09 07:40:45.450000+00:00	2025-05-09T08:34:24.0008769Z	PMH_4ea_pool	D01	humanWGS	0	330	21460	false	true	false	false	false	0	Sequencing control	17,556,301	6,024,024 (34.31%)	11,532,277 (65.69%)	0 (0.000%)	125,117 (1.085%)	227,735 (1.975%)	1,642,506 (14.24%)	7,422,171 (64.36%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	3,126 (0.027%)	2,641 (0.023%)	0 (0.000%)	7 (0.000%)	31 (0.000%)	108 (0.001%)	0 (0.000%)	0 (0.000%)	122,752 (2.038%)	/dlst/tmp-Revio/r84065_20250509_083237/1_D01/hifi_reads/m84065_250509_145049_s2.hifi_reads.bc2079.bam	466d9361-dbfd-497b-a152-e75da4d16b13	Standard	2,231,264 (19.35%)	2,247 (0.019%)	441 (0.004%)	5,822,913	104,525,673,056	17,950	17,701	17,701	34	9	201,111	3,961,504,494	19,698	19,349	17	4,240,066	71,629,967,139	16,893	16,830	37	97,512,433,745 (93.3%)								/dlst/tmp-Revio/r84065_20250509_083237/1_D01/pb_formats/m84065_250509_145049_s2.hifi_reads.bc2079.consensusreadset.xml	25-10-01101-00785-2	PMH_4ea_pool
1449	25-10-01101-00786-2	E-202504-21884	20250402_질병관리본부_박미현_WGS_1	20250402_KCDCP_ParkMihyun_WGS_1	42,934,217,466	2,132,577	m84065_250509_145049_s2	bc2066--bc2066	PMH_4ea_pool-Cell4 (25-10-01101-00786-2)	97f903cc-5d79-4b70-ae23-6c307bea9baa	84065	Revio01-84065	7447745d-2b34-4cf9-82b0-303052e89ecf	r84065_20250509_083237	1-20250509-19kb-4cell_Revio	admin	2025-05-09 07:40:45.450000+00:00	2025-05-09T08:34:24.0008769Z	PMH_4ea_pool	D01	humanWGS	0	330	21460	false	true	false	false	false	0	Sequencing control	17,556,301	6,024,024 (34.31%)	11,532,277 (65.69%)	0 (0.000%)	125,117 (1.085%)	227,735 (1.975%)	1,642,506 (14.24%)	7,422,171 (64.36%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	3,126 (0.027%)	2,641 (0.023%)	0 (0.000%)	7 (0.000%)	31 (0.000%)	108 (0.001%)	0 (0.000%)	0 (0.000%)	122,752 (2.038%)	/dlst/tmp-Revio/r84065_20250509_083237/1_D01/hifi_reads/m84065_250509_145049_s2.hifi_reads.bc2066.bam	7d3e1e72-6547-49bc-bee5-aa755588b43d	Standard	2,231,264 (19.35%)	2,247 (0.019%)	441 (0.004%)	5,822,913	104,525,673,056	17,950	17,701	17,701	34	9	201,111	3,961,504,494	19,698	19,349	17	4,240,066	71,629,967,139	16,893	16,830	37	97,512,433,745 (93.3%)								/dlst/tmp-Revio/r84065_20250509_083237/1_D01/pb_formats/m84065_250509_145049_s2.hifi_reads.bc2066.consensusreadset.xml	25-10-01101-00786-2	PMH_4ea_pool
1450	Chungsamsoo-Tree-Female	E-202504-21930	20250417_충남대학교_심동환_de novo_1	20250417_CNNU_SDW_de novo_1	66,353,936,780	4,732,684	m84065_250509_084130_s3	bc2089--bc2089	Chungsamsoo-Tree-2ea_pool-Cell1 (Chungsamsoo-Tree-Female)	ebea9612-4b7d-4962-a035-bed86e959cf7	84065	Revio01-84065	8d831ce7-237d-4b03-8dd7-d7fc5460f5c7	r84065_20250509_083237	1-20250509-19kb-4cell_Revio	admin	2025-05-09 07:40:45.450000+00:00	2025-05-09T08:34:24.0008769Z	Chungsamsoo-Tree-2ea_pool	A01	otherWGS	0	350	19748	false	true	false	false	false	0	Sequencing control	18,524,268	7,726,541 (41.71%)	10,797,727 (58.29%)	0 (0.000%)	53,338 (0.494%)	169,351 (1.568%)	1,511,031 (13.99%)	6,951,849 (64.38%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	2 (0.000%)	0 (0.000%)	0 (0.000%)	2,364 (0.022%)	3,316 (0.031%)	0 (0.000%)	6 (0.000%)	44 (0.000%)	140 (0.001%)	0 (0.000%)	0 (0.000%)	286,348 (3.706%)	/dlst/tmp-Revio/r84065_20250509_083237/1_A01/hifi_reads/m84065_250509_084130_s3.hifi_reads.bc2089.bam	e29ab9b1-b3fc-4478-9615-23c131eb2d3f	Standard	2,157,856 (19.98%)	1,508 (0.014%)	260 (0.002%)	7,473,248	111,229,244,123	14,883	14,420	14,420	36	10	253,293	4,008,464,393	15,825	15,314	17	5,724,544	80,817,196,901	14,117	13,814	39	105,416,537,671 (94.8%)								/dlst/tmp-Revio/r84065_20250509_083237/1_A01/pb_formats/m84065_250509_084130_s3.hifi_reads.bc2089.consensusreadset.xml	Chungsamsoo-Tree-Female	Chungsamsoo-Tree-2ea_pool
1451	YLM	E-202504-21898	20250409_Agricultural Research Organization_Livnat Goldenberg_de novo_1	20250409_ARO_LivnatGoldenberg_de novo_1	61,909,320,501	4,992,416	m84065_250509_104438_s4	bc2091--bc2091	GMN_YLM-Cell2 (YLM)	9d4bf8da-91a6-41ab-b80d-9ecb96a34f6f	84065	Revio01-84065	cf484757-f8ed-4522-9f59-18756b964ba3	r84065_20250509_083237	1-20250509-19kb-4cell_Revio	admin	2025-05-09 07:40:45.450000+00:00	2025-05-09T08:34:24.0008769Z	GMN_YLM	B01	otherWGS	0	330	17813	false	true	false	false	false	0	Sequencing control	19,927,135	9,648,552 (48.42%)	10,278,583 (51.58%)	0 (0.000%)	67,702 (0.659%)	152,542 (1.484%)	1,091,533 (10.62%)	6,543,247 (63.66%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	1 (0.000%)	0 (0.000%)	0 (0.000%)	2,699 (0.026%)	4,883 (0.048%)	0 (0.000%)	9 (0.000%)	45 (0.000%)	183 (0.002%)	0 (0.000%)	0 (0.000%)	302,108 (3.131%)	/dlst/tmp-Revio/r84065_20250509_083237/1_B01/hifi_reads/m84065_250509_104438_s4.hifi_reads.bc2091.bam	c598d6b2-564d-4cfd-abec-533427c24b14	Standard	2,481,704 (24.14%)	1,477 (0.014%)	260 (0.003%)	9,345,550	119,514,936,356	12,788	12,850	12,850	37	13	303,002	4,180,412,421	13,796	14,001	17	7,316,033	87,673,160,875	11,983	11,723	40	113,266,949,669 (94.8%)								/dlst/tmp-Revio/r84065_20250509_083237/1_B01/pb_formats/m84065_250509_104438_s4.hifi_reads.bc2091.consensusreadset.xml	YLM	GMN_YLM
1452	GMN	E-202504-21898	20250409_Agricultural Research Organization_Livnat Goldenberg_de novo_1	20250409_ARO_LivnatGoldenberg_de novo_1	56,903,226,763	4,319,836	m84065_250509_104438_s4	bc2090--bc2090	GMN_YLM-Cell2 (GMN)	b3cfc2d7-642c-48c6-8821-9fa470bb56ea	84065	Revio01-84065	cf484757-f8ed-4522-9f59-18756b964ba3	r84065_20250509_083237	1-20250509-19kb-4cell_Revio	admin	2025-05-09 07:40:45.450000+00:00	2025-05-09T08:34:24.0008769Z	GMN_YLM	B01	otherWGS	0	330	17813	false	true	false	false	false	0	Sequencing control	19,927,135	9,648,552 (48.42%)	10,278,583 (51.58%)	0 (0.000%)	67,702 (0.659%)	152,542 (1.484%)	1,091,533 (10.62%)	6,543,247 (63.66%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	1 (0.000%)	0 (0.000%)	0 (0.000%)	2,699 (0.026%)	4,883 (0.048%)	0 (0.000%)	9 (0.000%)	45 (0.000%)	183 (0.002%)	0 (0.000%)	0 (0.000%)	302,108 (3.131%)	/dlst/tmp-Revio/r84065_20250509_083237/1_B01/hifi_reads/m84065_250509_104438_s4.hifi_reads.bc2090.bam	2370c3c3-ade3-4680-ae46-69d901c0fb87	Standard	2,481,704 (24.14%)	1,477 (0.014%)	260 (0.003%)	9,345,550	119,514,936,356	12,788	12,850	12,850	37	13	303,002	4,180,412,421	13,796	14,001	17	7,316,033	87,673,160,875	11,983	11,723	40	113,266,949,669 (94.8%)								/dlst/tmp-Revio/r84065_20250509_083237/1_B01/pb_formats/m84065_250509_104438_s4.hifi_reads.bc2090.consensusreadset.xml	GMN	GMN_YLM
1453	25-10-01101-00786-0	E-202504-21884	20250402_질병관리본부_박미현_WGS_1	20250402_KCDCP_ParkMihyun_WGS_1	128,362,463,978	6,493,390	m84065_250513_105512_s4	bc2001--bc2001	25-10-01101-00786-0-Cell2 (25-10-01101-00786-0)	0022dbcc-3eab-4340-87ab-62f085e2530b	84065	Revio01-84065	909e6dd0-8063-44c8-998e-7ca6448d12fb	r84065_20250513_084358	1-20250513-17kb-3cell_Revio	admin	2025-05-13 08:10:51.905000+00:00	2025-05-13T08:44:56.5904466Z	25-10-01101-00786-0	B01	humanWGS	0	281	25267	false	true	false	false	false	0	Sequencing control	17,996,951	6,751,489 (37.52%)	11,245,462 (62.48%)	0 (0.000%)	148,966 (1.325%)	218,390 (1.942%)	1,248,610 (11.10%)	7,500,454 (66.70%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	2,332 (0.021%)	3,305 (0.029%)	0 (0.000%)	0 (0.000%)	28 (0.000%)	105 (0.001%)	0 (0.000%)	0 (0.000%)	136,028 (2.015%)	/dlst/tmp-Revio/r84065_20250513_084358/1_B01/hifi_reads/m84065_250513_105512_s4.hifi_reads.bc2001.bam	44761003-87fb-46d0-8aa1-11269e048676	Standard	2,269,771 (20.18%)	2,072 (0.018%)	395 (0.004%)	6,503,507	128,767,495,635	19,799	19,207	19,207	34	8	247,981	5,249,376,221	21,168	20,521	17	4,659,911	87,620,851,024	18,803	18,332	36	120,548,134,952 (93.6%)								/dlst/tmp-Revio/r84065_20250513_084358/1_B01/pb_formats/m84065_250513_105512_s4.hifi_reads.bc2001.consensusreadset.xml		25-10-01101-00786-0
1454	YLM	E-202504-21898	20250409_Agricultural Research Organization_Livnat Goldenberg_de novo_1	20250409_ARO_LivnatGoldenberg_de novo_1	67,260,498,441	5,106,614	m84065_250513_085203_s3	bc2091--bc2091	GMN_YLM-Cell1 (YLM)	602f4753-e7c3-4fb9-8e27-ed84ea871495	84065	Revio01-84065	5f4d7ec5-0038-4777-8ffe-e8a4144539fd	r84065_20250513_084358	1-20250513-17kb-3cell_Revio	admin	2025-05-13 08:10:51.905000+00:00	2025-05-13T08:44:56.5904466Z	GMN_YLM	A01	otherWGS	0	330	17813	false	true	false	false	false	0	Sequencing control	19,834,340	9,803,829 (49.43%)	10,030,511 (50.57%)	0 (0.000%)	60,196 (0.600%)	189,198 (1.886%)	1,076,520 (10.73%)	6,236,004 (62.17%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	1 (0.000%)	0 (0.000%)	0 (0.000%)	2,830 (0.028%)	4,940 (0.049%)	0 (0.000%)	14 (0.000%)	60 (0.001%)	169 (0.002%)	0 (0.000%)	0 (0.000%)	291,708 (2.975%)	/dlst/tmp-Revio/r84065_20250513_084358/1_A01/hifi_reads/m84065_250513_085203_s3.hifi_reads.bc2091.bam	aa0e1da2-0537-4bb8-9868-5ff3f4c4497c	Standard	2,518,721 (25.11%)	1,710 (0.017%)	344 (0.003%)	9,513,489	127,992,526,699	13,453	13,696	13,696	37	13	290,338	4,226,381,173	14,556	14,825	17	7,399,485	93,563,492,523	12,644	12,766	40	121,010,380,342 (94.5%)								/dlst/tmp-Revio/r84065_20250513_084358/1_A01/pb_formats/m84065_250513_085203_s3.hifi_reads.bc2091.consensusreadset.xml		GMN_YLM
1455	GMN	E-202504-21898	20250409_Agricultural Research Organization_Livnat Goldenberg_de novo_1	20250409_ARO_LivnatGoldenberg_de novo_1	60,031,004,236	4,375,887	m84065_250513_085203_s3	bc2090--bc2090	GMN_YLM-Cell1 (GMN)	59e9b5b2-8d3f-40b6-b0d5-f2ebe4ed96af	84065	Revio01-84065	5f4d7ec5-0038-4777-8ffe-e8a4144539fd	r84065_20250513_084358	1-20250513-17kb-3cell_Revio	admin	2025-05-13 08:10:51.905000+00:00	2025-05-13T08:44:56.5904466Z	GMN_YLM	A01	otherWGS	0	330	17813	false	true	false	false	false	0	Sequencing control	19,834,340	9,803,829 (49.43%)	10,030,511 (50.57%)	0 (0.000%)	60,196 (0.600%)	189,198 (1.886%)	1,076,520 (10.73%)	6,236,004 (62.17%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	0 (0.000%)	1 (0.000%)	0 (0.000%)	0 (0.000%)	2,830 (0.028%)	4,940 (0.049%)	0 (0.000%)	14 (0.000%)	60 (0.001%)	169 (0.002%)	0 (0.000%)	0 (0.000%)	291,708 (2.975%)	/dlst/tmp-Revio/r84065_20250513_084358/1_A01/hifi_reads/m84065_250513_085203_s3.hifi_reads.bc2090.bam	85cf7d31-4028-49f1-9115-10aac0a7d7f7	Standard	2,518,721 (25.11%)	1,710 (0.017%)	344 (0.003%)	9,513,489	127,992,526,699	13,453	13,696	13,696	37	13	290,338	4,226,381,173	14,556	14,825	17	7,399,485	93,563,492,523	12,644	12,766	40	121,010,380,342 (94.5%)								/dlst/tmp-Revio/r84065_20250513_084358/1_A01/pb_formats/m84065_250513_085203_s3.hifi_reads.bc2090.consensusreadset.xml		GMN_YLM
